x,y
93.270723,16.689967
87.527498,14.999795
87.236886,17.91073
92.457416,18.334557
96.570603,17.338387
97.163383,15.682348
85.527882,11.383088
91.484572,8.677165
90.287991,19.477424
95.069928,15.730712
93.942148,25.966653
91.149662,16.787872
87.885627,18.813061
86.752925,17.166438
90.21705,16.753311
90.317416,16.059095
88.87634,12.615942
89.42953,13.685086
87.690887,12.550672
91.881221,16.898617
91.789522,16.401067
93.775656,19.650122
90.155632,16.378704
90.840218,21.338689
92.332975,26.092592
91.652027,13.781493
89.256297,20.227494
93.359212,23.27999
93.000869,11.239173
87.70469,19.619948
90.583525,17.013214
95.778589,16.294281
88.857615,19.907885
84.763153,15.893673
91.20787,20.084435
91.330278,16.907284
99.20719,26.813451
88.339735,17.94925
90.600217,17.389105
93.96419,13.199948
94.691362,14.3273
92.767609,16.522405
90.552388,12.17874
93.461718,17.073669
93.973606,16.973517
94.406742,18.600452
91.690868,18.090597
84.98582,13.893201
91.117776,12.203243
92.954752,19.190878
99.053324,22.511516
92.916125,17.33293
91.548451,17.227321
90.907093,16.807988
92.909919,18.939107
85.632528,17.487652
88.14018,18.169456
91.613614,16.992777
94.580403,13.022435
91.05807,16.862451
93.358142,16.854319
91.007031,17.134552
87.354051,19.800992
91.047477,16.881604
86.984794,9.131915
89.407167,15.800048
97.722886,17.334963
91.824404,14.721702
93.387567,16.509565
93.260879,19.820573
98.77384,18.207227
89.561033,23.061389
89.420114,18.885714
89.560819,16.49619
91.931939,15.330211
92.753057,13.857035
91.576164,14.427238
98.898923,18.336483
92.036478,12.129948
89.531073,17.368347
91.032925,17.437576
94.66825,16.511919
90.915867,13.411915
91.427541,17.117539
94.541669,17.309283
90.750659,9.407654
88.133332,16.280478
90.750445,13.982118
90.3508,16.136884
92.500858,14.623583
93.962799,22.523072
91.066416,16.845224
84.158496,11.232432
92.031342,16.80756
92.171084,21.960573
87.812225,17.992478
89.241852,15.424692
90.191049,14.337144
90.59904,17.34042
93.255208,15.422445
90.843321,12.344911
91.672571,15.534688
89.853999,20.385426
92.567091,17.259314
90.622152,17.260491
90.500814,18.434495
90.346199,17.484014
94.278342,11.295562
93.928345,16.25223
89.820615,16.026246
92.72192,17.66677
90.500386,22.803626
87.597476,12.889006
88.964722,19.566448
96.402185,19.873431
89.521229,17.897569
93.589904,11.219057
90.856482,13.02297
95.138194,16.527969
91.591251,24.077461
91.388165,16.96057
91.034209,13.447546
91.944886,14.962238
88.726112,12.999858
89.631332,15.904373
91.155333,13.692041
90.024771,13.442196
90.796241,12.594756
95.562342,18.895665
91.217821,15.680957
90.76703,15.320688
88.332887,16.209965
94.505717,24.827317
92.519369,15.366698
86.144523,10.32978
91.475263,16.043366
90.639379,18.90262
97.416545,18.313585
94.026143,20.197213
93.28046,16.958002
90.018244,16.65134
90.523177,17.123638
91.588683,20.704179
92.119189,11.852925
86.463383,14.381014
90.780191,19.657719
84.714254,17.334
91.175128,14.410546
86.302669,15.007713
90.674261,17.284245
92.875251,17.423987
88.600066,15.962367
90.886228,18.240718
90.090469,16.14523
91.051115,17.298583
95.090579,15.404683
87.083876,20.215296
92.554037,17.106518
94.278663,16.285186
86.851258,20.156018
96.33852,16.437554
94.776748,16.241637
87.157171,17.56833
95.831661,19.088051
88.78753,22.009365
92.57319,18.591785
90.998471,16.631224
92.470577,23.168282
90.81839,11.885132
84.658293,17.638201
89.255655,15.053188
90.297835,23.475907
91.734096,15.375044
89.681622,17.070887
36.454151,60.922697
33.808255,62.82612
43.404764,66.654366
38.501917,59.382325
37.374672,59.672616
30.968261,59.827338
43.729723,60.189747
34.380384,61.495147
30.662776,58.579397
39.617713,62.623355
36.376469,60.198414
43.968119,65.753747
30.34199,60.318682
37.150079,63.270812
36.600848,60.994815
33.954417,59.501202
35.929744,57.92017
35.358685,60.857106
39.246958,62.336488
40.520579,63.318748
36.377967,60.499726
36.202594,60.654448
36.216718,60.27845
46.229564,65.668361
36.386848,58.904463
35.775878,61.851029
31.754925,61.250224
37.806845,63.404669
35.739712,60.219279
35.142866,56.997402
39.154189,61.173291
36.727429,60.388232
34.781099,62.179947
35.404267,61.959206
40.515336,62.014953
36.285305,60.654341
35.662993,63.941702
39.274136,59.219257
37.00488,60.090237
39.261938,62.198458
38.390851,58.533922
42.11199,62.021587
32.570693,58.338647
37.875753,61.944761
36.059214,63.079389
35.067966,59.879768
35.796743,61.974293
31.79077,59.543895
35.032121,58.729625
44.286658,60.397113
34.886601,59.253604
36.145777,59.754578
35.727407,57.013452
36.438315,60.845978
38.357681,59.376975
34.032955,62.232912
39.349357,61.876923
35.488369,61.031409
34.402533,60.031815
32.054846,61.209564
36.340624,57.413739
36.379251,58.214848
28.747904,54.449518
35.62672,60.915956
36.919494,60.666111
37.68754,64.498851
35.730938,57.508648
33.425302,59.405865
35.757474,59.759286
35.880096,60.22816
32.489159,61.017071
37.786515,62.158012
34.787626,59.514684
31.49117,60.296854
39.757241,58.608822
40.006658,59.422129
43.55328,61.818073
36.090886,60.507002
38.285991,61.295485
32.544799,60.562749
35.943226,60.618175
35.323589,60.997704
36.295684,57.640151
38.228425,58.967807
35.821995,60.516525
34.898264,60.26561
37.011621,60.060598
25.546036,58.961066
35.435725,59.047094
37.71964,60.650703
36.559225,59.941079
37.957822,59.107228
44.1375,63.630225
29.641889,57.442629
34.476363,58.555429
40.191233,59.255637
30.823276,60.126724
36.89039,61.023063
30.391317,60.631978
34.715294,60.763267
38.118322,58.823892
43.27294,61.795924
36.040703,60.158396
31.414237,55.868124
36.697041,62.298824
36.25802,60.043157
34.673885,63.21667
35.131417,57.897058
38.277859,63.890128
42.001138,63.487701
31.957155,60.802215
36.741232,61.600863
36.258341,60.252449
38.66659,59.115681
36.266045,60.730739
37.462519,57.336913
39.697,59.391634
39.442019,59.285062
35.502065,56.672978
36.833359,61.3859
29.97177,55.856675
35.166299,60.440448
48.412899,63.928327
35.702583,58.018396
34.307196,60.411772
33.880694,59.20738
36.456184,60.260046
37.445185,57.306846
27.984566,56.27344
43.977856,64.985594
33.933552,60.292253
31.781354,61.428379
34.232189,56.136159
38.495604,60.821796
36.892637,61.903352
34.677951,62.112537
40.008049,59.756504
34.443835,61.326729
36.564147,61.677689
41.341911,64.908661
36.228916,58.194625
36.548846,59.777904
39.762912,61.059336
35.522609,60.882679
36.522203,60.516097
35.77545,59.536619
35.361574,61.120219
36.26765,61.262315
30.932309,60.500689
36.807679,62.615651
24.159102,56.647619
39.115669,58.593842
34.328489,55.599126
30.70793,56.657035
34.402319,60.943134
41.602242,60.939068
44.062172,62.199849
35.46408,59.051695
34.877506,61.350269
37.254297,60.909857
36.833573,56.791855
44.849157,61.774845
34.380063,60.989572
41.342339,61.438009
36.604593,60.081356
39.235616,60.178191
34.417299,57.63662
43.121428,65.640862
38.873528,59.252748
41.186654,62.367839
32.587492,60.838488
36.036209,57.664975
35.095786,61.125355
32.449783,56.882056
33.560443,56.042855
36.154123,59.709317
38.537655,59.203421
36.383424,60.10618
36.233838,60.392298
37.606113,60.530328
44.166069,63.510706
30.331718,57.001789
36.051296,59.643084
39.213146,63.630439
36.74915,61.060513
35.482912,60.464523
37.934603,61.383439
29.607221,59.89218
30.181062,59.939046
35.456162,60.702277
34.44437,61.399275
31.041449,61.196189
30.171753,55.447293
40.092365,60.258441
36.400437,60.737266
36.228381,60.297603
38.339384,59.862862
36.216718,60.364157
36.187935,60.588322
36.690407,62.368802
28.442205,57.821195
32.537202,61.6427
37.232362,60.295142
37.037408,59.970504
37.704767,63.384339
34.098867,56.582242
39.522162,60.048507
33.174387,57.061495
36.841598,63.762905
38.943292,65.199273
35.158702,58.998195
35.392069,59.167041
33.443706,55.70955
33.79595,61.327478
40.594516,60.699495
35.299835,62.053045
37.686363,58.701056
38.271653,58.639852
36.303816,62.921564
35.345845,60.799647
36.546813,60.151441
36.585975,60.925051
35.063365,58.112235
35.951893,58.828065
32.352413,57.171919
35.586702,60.582009
35.39025,60.097299
42.84066,62.939647
36.15637,60.160964
36.010743,60.518879
36.777719,59.910263
35.536412,63.650876
38.347088,59.530627
44.499267,62.525664
36.932548,62.018698
33.854265,57.502121
36.48379,60.436917
36.420981,64.207597
34.949089,57.185294
38.184555,58.398995
32.773886,59.053514
37.190525,60.516632
32.376381,61.191267
37.709368,59.660418
29.853856,55.750745
35.848103,59.193791
36.246571,60.282088
34.671424,61.825349
35.093111,57.242004
34.445868,56.400342
36.967965,62.045448
41.204737,64.135907
38.641766,58.989849
35.618588,57.13693
28.796482,54.443098
37.455992,60.632299
40.030519,58.435054
37.480281,59.90288
35.901175,60.716615
37.535386,57.315299
30.923214,55.712546
34.723212,55.926118
39.038308,61.163661
37.644205,61.519329
29.481068,59.871636
37.318711,62.437496
33.059362,56.004763
33.845491,61.073995
36.590362,60.132609
36.534722,57.650209
34.114061,60.491915
37.184854,62.869669
31.430822,58.258076
35.843181,61.27783
34.788375,60.384594
35.325515,58.497435
35.987952,60.256515
32.351771,58.373208
34.370112,60.972238
30.511264,55.664503
35.847889,60.46035
35.55289,59.522816
36.488712,58.34496
36.34148,60.072582
36.233731,60.294928
34.769864,60.547769
37.833381,59.293729
41.214581,59.522388
31.312052,55.679697
30.941832,61.143545
33.271008,59.866179
36.056218,60.263149
36.077511,59.690271
42.468621,63.262145
34.71508,60.676918
35.671446,59.694444
32.139162,60.536427
36.854759,56.655644
34.868197,59.809255
39.337587,59.525063
36.867064,59.350332
31.801684,58.445861
38.083868,61.802772
35.45338,56.089721
31.343724,59.737351
32.779022,56.023488
36.590362,62.730462
30.22001,59.943219
34.908857,58.774886
35.866507,62.629026
37.617348,61.327585
34.493055,56.796456
43.392994,64.209523
31.753641,56.568332
23.671931,57.616504
36.174988,59.951565
36.987118,61.956531
34.869481,59.972644
36.928161,61.823316
35.294913,60.389088
37.871473,61.089617
43.828912,61.527568
39.061206,58.363792
43.311674,59.696691
39.453468,64.030084
36.818272,61.580854
19.540126,37.092941
18.346327,37.24991
19.959352,35.312033
18.964787,31.312373
26.609081,41.025084
18.624099,38.402942
23.031001,31.028395
18.263616,36.764772
15.461714,36.959619
17.728723,38.197181
18.023401,39.368296
17.671906,36.802222
17.089077,37.739007
18.808567,36.491173
24.98236,30.930383
20.226103,39.24118
18.037311,37.491409
18.218997,32.784265
20.626925,37.452996
16.269778,36.982624
14.904993,33.602922
21.619671,34.52355
14.412365,37.492479
17.082978,40.850246
20.125951,34.67228
19.606252,36.183441
16.797288,46.11165
19.554357,46.632633
21.283156,39.889279
21.241319,34.852147
17.263915,37.536028
22.523179,38.502345
15.193251,35.437223
18.274316,39.969315
17.810043,38.844852
16.636253,37.010551
19.94266,38.941366
13.838524,38.606777
23.992075,40.336325
17.756115,37.005843
23.91985,34.582079
13.134785,46.532053
17.824488,37.369215
19.203504,36.623211
15.916143,38.503415
18.993035,35.529671
17.143754,40.723237
19.138983,39.607227
18.190214,39.59
17.585878,37.200797
18.186362,39.442661
15.607769,38.906912
19.427027,38.317877
17.645905,37.48852
17.866111,36.555052
16.390367,29.742576
16.639035,38.047167
17.209345,37.212888
22.605355,42.456744
21.748178,38.798735
14.762469,37.935673
18.624848,38.304823
19.218163,43.695055
18.886142,37.645489
18.498053,37.131996
19.314142,35.41486
19.898362,38.516148
15.62949,33.90402
16.366399,34.384878
17.46133,35.493933
19.999798,38.702542
17.033437,33.096598
18.235475,33.831795
17.33828,33.897279
20.865,37.966703
13.557114,37.580754
22.797848,31.131329
15.045484,37.45107
18.498695,37.730447
18.206585,36.761776
19.988242,35.74549
15.629704,30.9016
18.114351,37.309402
18.136714,44.011561
16.356127,43.652255
16.696387,31.577519
12.581595,41.932444
17.545967,36.81763
16.977048,33.251855
15.099091,37.56235
17.526172,36.924737
17.159483,37.8245
25.216797,32.125038
15.073732,35.784545
11.580824,39.922984
20.59322,41.550561
14.310608,33.054226
23.134363,46.84781
16.793115,36.315479
21.384913,33.847738
17.066072,35.485587
17.959415,36.530763
19.520545,39.109356
14.316065,38.575426
18.150196,39.055321
17.897034,42.749389
19.016896,37.737509
13.983081,38.862828
21.207079,36.907831
21.157645,38.036039
18.40614,36.688481
19.855027,36.677888
21.615177,36.096771
16.841158,37.0755
19.47935,45.404487
13.874048,36.507972
18.531116,38.011536
19.527393,33.216866
18.231088,36.377753
19.483951,34.380277
19.869472,36.166642
10.937647,40.088299
17.749267,38.998183
17.641625,37.343749
17.02584,36.468703
18.005318,40.091723
19.098965,40.008905
19.239777,36.603523
17.398842,38.860795
18.608156,38.744486
14.29306,37.300414
20.397838,38.226178
19.955821,39.552657
13.603338,40.641489
18.098515,38.014853
14.992947,37.115625
15.17902,34.700528
21.426857,32.765005
18.657911,38.900064
18.192354,37.222839
17.725299,36.243254
19.940627,37.565025
22.793354,36.191466
16.609396,38.277003
18.362698,46.60171
18.787702,39.060243
20.100806,40.775239
18.304918,31.41627
16.449966,38.57671
21.297601,28.908511
17.749802,37.311863
17.058796,32.138948
21.128541,40.500891
17.256211,37.186566
19.910774,35.316206
15.379324,29.930468
15.290193,35.247405
16.796539,45.434554
18.711946,38.769203
15.933905,36.263798
20.043668,40.359009
18.806962,40.717138
19.802597,38.830835
16.96485,37.965526
18.689904,37.005843
18.17716,36.714054
11.67263,34.892807
20.100378,37.961139
16.467621,37.849966
20.355787,35.265274
11.019181,40.950184
15.313519,36.932441
20.221395,39.338015
18.707238,44.045908
15.432396,36.912218
15.709847,31.825438
18.387736,36.726894
10.098874,34.335016
16.522084,33.18284
18.88443,36.880653
18.255912,37.72927
8.736336,38.52856
16.435949,40.595265
19.68479,38.089111
11.282508,38.665306
16.967097,38.732502
19.000953,34.225555
21.281444,34.50429
23.216325,31.741229
17.831978,37.522546
20.233914,35.638918
21.262184,32.452993
14.669486,41.183123
15.440742,35.105202
15.242685,36.755784
19.080133,34.052108
18.070802,37.868691
18.688192,42.080746
13.996135,37.922619
18.878331,37.510027
15.220964,35.222581
17.705932,40.380623
22.480914,35.664384
13.851471,34.370647
15.483435,40.225152
22.115509,36.623532
16.433381,37.694174
20.276393,38.156307
17.054944,37.557
19.416541,34.943097
17.438325,35.886623
16.872937,35.832802
16.495869,37.790581
17.719949,38.828481
19.499573,35.663314
18.937074,37.945517
19.636212,40.040684
20.447593,36.54799
19.74899,38.567722
22.235028,37.978366
21.238751,34.957328
15.971783,36.534615
19.773386,41.968931
18.664866,34.141025
11.462268,34.880288
8.137564,38.60988
17.045314,36.165251
14.990807,36.489996
17.991943,36.983266
16.050963,39.698498
16.819651,37.486701
11.927932,38.375229
16.174548,35.549573
18.331026,39.961611
18.743083,37.391578
17.3982,42.000817
17.983169,36.406643
18.200914,34.578548
13.282124,36.427936
16.035341,30.465147
17.984453,37.165701
13.797971,32.631897
18.107396,39.006315
21.230405,34.391726
19.64627,34.431316
23.632983,43.587306
17.063504,39.830322
18.279559,37.874576
17.724871,33.983414
14.502459,38.110083
17.866111,35.815468
16.98625,33.394914
17.274936,39.955084
16.982291,40.554391
19.312751,34.21325
13.451505,32.326198
20.761531,36.429862
16.999197,33.42466
17.268409,36.767019
18.095947,37.192558
17.938871,37.671918
13.471514,34.11695
23.292402,31.726998
18.402502,45.935742
22.61552,29.937958
16.818367,37.112094
20.213263,36.507758
14.993696,34.871728
12.612518,41.722403
17.432547,33.987801
18.615646,37.076998
10.543031,38.058937
20.860292,39.831392
17.638629,30.715848
18.66187,39.810848
15.952844,37.736974
17.796561,37.763189
19.101105,39.620709
18.119059,37.300735
13.159502,35.778874
15.545174,41.888574
19.893333,38.850844
19.315533,39.406388
19.391289,37.134564
18.006388,33.066852
21.212857,35.888014
17.218654,37.201867
15.179127,35.193263
15.826477,35.098568
19.074248,35.398489
19.071145,37.022642
20.881157,33.999571
13.09252,38.25036
17.90431,35.572364
12.343841,32.696525
19.865727,43.279574
19.030806,37.691285
12.098276,33.980418
13.447225,38.536906
18.494094,37.627941
13.345468,49.219893
18.090383,37.335403
19.822071,36.824264
16.651875,28.068347
16.927507,33.806008
18.326639,38.62914
22.422171,34.931327
17.137655,38.825806
20.407575,35.96912
18.189358,43.849242
19.202541,38.656853
18.474834,41.535795
17.685388,45.579646
17.142042,32.427741
16.65883,39.416125
13.323212,34.805923
19.187882,34.36412
17.716311,32.690319
16.639356,39.841985
17.847493,34.077574
17.31046,34.723961
18.062135,37.654691
22.097533,38.052303
17.450737,37.467869
18.847408,37.8031
19.204681,38.482015
22.892757,37.756876
17.552922,37.033663
18.143883,37.124185
24.113092,34.068158
23.001362,38.395559
17.040071,36.752039
23.516353,35.413683
18.176732,36.47202
71.595626,37.898865
65.663974,42.739438
66.061693,42.013871
67.329429,38.956346
68.59449,45.466119
65.219924,41.561475
67.342483,42.624413
64.832477,40.65893
66.61285,41.901307
65.045835,43.17022
72.702755,42.694498
65.132077,39.982155
66.714286,42.723816
64.329684,39.664686
61.523823,43.573396
60.296319,41.854013
73.585719,40.604681
65.91628,35.401485
69.873568,39.302384
64.99608,43.133733
66.36568,42.481354
64.116005,41.885899
62.860146,45.461946
65.689547,42.162601
66.803096,41.958231
68.039909,41.142677
59.906839,42.912671
66.099785,42.913955
74.179355,41.575064
59.912831,43.223292
70.176913,44.565072
66.973333,43.119288
63.688005,41.889537
66.071751,40.585421
64.056299,47.353706
64.375908,46.740917
66.031626,40.028486
63.242457,41.670401
66.050672,41.394448
65.962076,42.170626
67.451088,40.263565
59.78839,41.799122
68.194524,44.299819
59.57546,43.784935
61.789611,41.11047
69.555778,46.30318
63.671741,35.161163
76.445401,46.424732
64.581562,43.911837
60.172092,40.999725
58.439762,45.294277
67.039673,42.255156
71.02874,44.544956
76.06737,49.710702
66.80117,42.629656
67.682422,41.70325
71.395643,44.630449
65.089063,40.39571
65.415199,42.112739
70.429433,46.671688
65.808424,43.038075
67.210017,43.53295
67.66573,38.862186
61.537412,36.975348
66.958888,47.281481
66.221551,44.91218
62.013348,45.849286
73.436668,38.973359
62.727894,42.423788
66.687536,42.792296
65.186433,38.820028
57.481577,40.315139
64.76817,42.159177
67.942111,48.207994
63.708977,44.266542
65.594959,44.842202
66.066508,42.551225
67.763528,39.168634
63.41034,47.738692
67.584731,36.163111
66.301159,42.288968
66.37531,42.65341
66.550148,43.806763
66.173722,39.835886
67.387423,45.615491
65.129509,40.117296
72.829122,40.195834
63.325917,46.972679
58.859202,47.334874
66.37531,42.455032
58.982252,42.998592
66.038046,44.354175
62.588366,36.847055
66.622052,48.882201
69.548609,43.687351
65.667933,40.962596
61.737609,41.998356
64.174962,43.843785
62.496239,42.639286
74.419998,34.402747
60.068516,38.074238
74.0012,42.574551
65.342332,48.116616
64.212198,44.214112
67.068777,39.850545
68.083137,38.588052
61.031088,42.110171
67.0569,42.980616
66.779342,42.652233
55.996203,43.295624
65.479078,38.620366
65.648352,42.350707
61.684216,42.576691
69.843715,43.504595
64.541651,39.789769
65.272782,47.599806
67.380575,43.347519
69.381903,45.21713
60.216604,40.970728
68.354061,44.058748
66.100748,42.489914
62.051654,40.553963
65.344686,42.406882
68.758949,40.093114
66.514303,42.501256
70.547347,43.287385
61.657145,49.499484
64.053196,45.495437
66.714714,44.980232
71.258255,48.072211
65.154761,41.256525
65.438953,43.62069
66.080311,41.392736
63.115234,44.805394
69.905775,42.45867
64.742811,39.809885
66.675659,43.678363
53.421034,42.631368
66.269273,42.973768
66.264565,42.547801
61.939946,44.951556
57.092739,37.996449
65.904938,45.639673
73.850865,50.84105
72.065998,41.81132
70.31184,41.385674
58.844115,39.837491
72.316806,43.928315
67.044702,44.422762
66.174043,43.292093
68.349781,42.744146
61.858091,42.314006
66.613599,38.641338
67.979668,44.999385
71.276445,46.055047
73.800575,49.828295
63.515307,47.630943
65.815058,40.989239
66.832093,44.691011
61.414683,46.44977
68.788267,43.136729
67.878981,45.160955
62.315623,45.8174
66.05431,39.571596
66.552823,42.249592
69.745596,50.090766
65.584152,42.663361
65.628557,43.650864
60.217139,46.814212
57.053684,39.264078
66.138091,42.800214
65.199808,47.949696
65.841594,44.290617
66.766823,39.446834
66.360009,42.817976
73.577266,47.000499
61.409975,48.079487
58.55789,43.162088
66.267026,38.701472
62.962224,47.751853
63.442868,42.12911
65.839775,41.070987
65.470625,45.25137
72.967687,39.614075
66.427526,42.475469
70.850478,41.196391
59.378366,37.222625
67.266085,34.357593
66.300196,42.739331
70.655631,42.074005
66.167837,37.276767
60.543703,42.313578
66.092723,42.479107
64.687278,42.071651
61.248619,43.217942
70.533651,41.143961
67.63042,39.3546
67.826658,43.273368
66.40527,42.301701
65.823725,42.546089
66.799351,35.732008
63.524723,33.907016
66.053133,40.089262
61.230108,37.392541
66.258573,42.802675
66.513554,41.761886
66.564807,39.779497
67.431935,36.171778
69.993729,43.568474
68.222558,44.973277
67.303428,41.972997
62.617149,36.000257
66.163343,42.544698
69.566799,43.120037
68.369362,52.069196
70.106507,44.070411
64.449845,46.362886
67.485542,41.55559
66.064796,42.515701
66.504459,41.769804
67.556055,48.228324
66.169442,43.253573
64.34873,48.569975
64.622115,38.711958
66.278689,42.473115
70.631021,44.357599
74.93638,35.84607
65.075474,44.580159
70.744762,43.262775
66.440473,41.273217
67.021697,37.417472
65.771081,39.296713
66.268524,43.013144
62.857471,42.917486
69.801343,34.378137
66.121078,42.318928
68.138349,45.425459
57.126123,35.710287
66.702302,41.412317
67.725864,41.272254
74.36607,48.103455
67.072201,39.343472
52.237935,45.002702
65.435529,44.078864
66.472787,39.38563
62.19268,38.837897
65.135929,38.855124
70.852939,44.986117
65.876155,43.38743
66.066829,39.180832
59.962051,41.67543
73.378995,43.860691
66.707331,42.81712
65.172737,46.76114
66.804701,43.188303
71.570053,41.582019
60.680235,46.825661
70.34715,39.055856
63.339185,40.461194
63.017864,46.815068
65.020155,47.884212
65.120307,44.77415
70.92281,45.042185
64.830337,45.811622
65.830573,33.992188
63.015831,39.208973
66.131671,38.256138
61.821711,46.470956
64.901706,49.036495
66.442185,41.697044
78.98633,39.80079
67.908727,47.742009
61.171044,48.080771
64.80455,47.886459
68.426714,39.74408
73.248776,40.72848
70.484645,42.697173
66.142799,41.19393
66.218983,42.606009
64.562516,43.125173
62.622285,44.493061
68.427249,46.923138
63.569984,42.728417
66.283825,42.863344
61.15799,40.152499
70.544779,40.015325
64.551495,48.075849
65.291293,42.219953
63.1835,44.776504
67.506728,43.296801
63.314575,43.500743
66.50692,42.563423
60.260474,39.324747
63.545053,47.525227
65.917778,39.768262
67.161653,42.329307
65.076865,47.86966
65.990859,42.583111
69.56284,34.719039
66.011082,42.660579
69.641913,49.227704
68.710799,36.973315
64.346483,44.021405
64.703221,41.974816
77.243835,40.548399
66.277405,42.547908
61.101601,37.170623
70.533437,49.181159
67.407646,42.866982
73.668109,41.044023
63.991671,46.969041
67.970894,38.12303
64.831193,44.129796
70.260694,43.571791
66.331868,43.518291
67.417169,39.889386
64.200749,40.436156
63.040548,41.380431
67.462537,40.554819
66.198332,40.340605
68.438591,41.572068
71.626763,44.500551
72.932056,46.709459
69.546576,39.744615
67.303,44.72493
70.500588,41.744445
64.778549,45.786798
67.398337,44.402325
66.530246,39.022365
65.347254,44.752001
64.371093,41.57378
65.874443,45.937561
67.111042,43.083229
68.904255,39.195812
65.791839,43.061294
64.894002,44.945778
71.527574,38.354364
67.272505,46.520604
21.021434,95.014181
35.94879,90.610596
29.146158,89.6232
22.594655,88.329035
24.228331,89.628122
23.506402,92.019679
25.903309,90.335285
22.850706,93.487398
26.230408,90.491933
26.535679,94.008274
30.342632,86.570383
24.040332,91.950236
31.908898,87.836621
26.265076,91.958475
23.829328,88.265263
26.848547,87.701373
26.665363,85.806831
24.673237,93.609485
25.047737,93.736173
30.684283,92.250264
24.052423,92.748028
26.217461,90.869429
28.207982,91.131793
26.771186,88.319619
24.745141,92.373956
32.913735,89.900865
29.599945,93.691661
24.652693,90.151566
29.32549,85.452019
26.529473,88.91807
22.461654,90.952782
32.177682,92.311896
23.831789,82.493041
25.627035,94.701099
31.197027,90.46315
23.660054,89.11067
20.785606,97.871937
24.495296,91.48928
28.315089,86.526727
24.173012,90.236203
25.703647,90.300724
29.5962,88.094277
21.919378,86.671391
29.780882,88.713165
26.327029,90.542223
26.860424,93.744626
30.522606,90.807476
27.920901,95.197044
26.314296,92.793396
23.647214,93.144142
31.337304,95.959954
28.022872,96.029825
28.860361,90.914048
26.101687,90.228392
26.68259,93.390028
25.37184,91.679098
27.549504,90.905809
27.146221,89.310332
25.47456,88.883723
24.181037,93.061538
24.800567,85.540508
31.767444,96.426474
25.102628,88.003434
25.837611,92.111378
23.525448,90.161945
25.241407,91.652241
22.172219,93.972643
27.493543,87.79029
21.891879,92.358334
34.804425,92.708331
25.609808,87.182423
20.104658,93.220433
27.817111,92.293813
20.303464,92.604541
26.290649,90.357862
20.16736,93.159122
32.732905,91.465526
25.941401,91.142279
24.303766,88.207804
24.60679,94.030102
30.170897,88.301322
25.804762,90.436828
24.165522,93.527202
30.396239,96.854367
27.710325,89.596771
25.891004,89.960143
26.279414,91.71612
24.327841,89.515451
27.598082,100.253329
25.432723,89.82757
28.654493,90.726477
22.208064,82.613737
21.567669,94.267321
28.368375,87.810727
29.228655,91.245962
31.05247,87.589451
27.444109,92.972193
29.039265,92.240741
26.959506,94.863097
26.670071,91.597029
28.706923,93.974355
31.605125,92.23293
27.425812,87.620802
26.37229,90.193724
33.669262,90.860441
31.990753,82.833408
20.638695,94.980369
24.376633,96.405502
26.750321,91.968319
26.734699,90.412325
23.365483,91.098409
27.026702,86.292718
30.282819,91.042127
24.406165,90.237166
28.56686,88.38093
25.827767,90.351014
31.463671,93.96954
27.107273,80.350687
25.831191,90.418103
31.492882,86.411488
27.590592,90.567261
26.55847,94.838166
23.202522,78.919776
26.187501,88.905016
29.644885,92.106991
29.951761,86.237399
25.149387,88.139324
25.522068,90.193296
26.370471,94.487527
27.88313,88.591185
29.377278,90.451166
26.242178,97.155037
32.080847,92.692816
27.93984,86.044371
26.400003,94.117414
25.712956,90.344487
23.60634,87.642737
28.775082,87.074781
25.061433,90.44389
20.161368,90.926995
25.698297,90.30158
17.522962,91.954302
20.464499,85.883657
24.059164,99.953836
27.936951,90.410934
24.472077,90.74563
19.632146,91.134468
21.51556,88.134723
12.68913,91.71505
28.333386,82.145612
33.556163,92.026955
24.850322,90.332182
25.439999,89.247844
23.826974,86.275598
26.036417,90.310354
21.117734,93.126059
24.594699,90.299119
26.135499,83.087212
23.976881,91.262654
33.105693,89.745608
29.018935,87.48534
25.920429,92.475071
25.181059,88.980344
24.862199,86.755386
26.985293,88.598461
28.574243,101.676643
26.287546,87.920937
25.801766,90.348018
26.341474,89.91959
28.266725,88.205343
28.566539,95.012041
29.391295,94.491379
26.13582,90.63542
27.399811,98.18213
27.650512,89.391224
25.860509,90.335392
30.238521,90.539655
24.399424,95.556885
24.283543,95.153281
28.277318,86.995387
14.937307,97.819721
24.517017,90.180242
25.281318,92.159314
28.014633,92.396961
21.400535,88.300359
33.233237,90.070246
26.113243,87.49497
25.147354,97.502252
27.446784,89.569058
25.304965,92.187883
27.487123,94.237147
27.662496,91.621211
24.961388,92.029095
27.55036,90.846959
28.820878,86.867629
23.801615,95.383866
23.792092,89.970201
25.274149,94.884283
18.657697,92.522579
17.086081,89.768506
25.43925,89.599767
25.845315,89.738011
27.400774,89.020683
26.372076,89.673597
22.033333,90.348339
28.473877,87.018713
26.134322,90.692023
26.204193,86.904544
23.466812,96.17481
26.949662,92.452708
25.498956,84.607361
22.391248,89.522727
25.949533,90.501777
37.651481,95.280825
29.845403,90.099778
26.110889,90.964124
26.59699,90.217692
24.040867,91.852224
22.499532,88.256382
23.634588,98.088826
25.770522,90.052163
27.508951,85.767669
25.332143,87.083876
35.549359,97.510491
30.918078,90.628037
25.474988,90.393493
25.298117,90.3187
32.075604,88.666085
